,mw,logp,rotb,ap,hbd,hba,non_cp,psa,fsp3,logs
843,545.5460000000002,6.222999999999999,0,0.0,0,0,0.5454545454545454,0.0,1.0,-6.8
844,107.156,1.5772199999999998,0,0.75,1,1,0.125,26.02,0.14285714285714285,-0.85
845,138.126,1.177,1,0.6,1,3,0.4,69.16,0.0,-2.19
846,139.10999999999999,1.3003999999999998,1,0.6,1,3,0.4,63.37,0.0,-1.01
847,137.138,1.90322,1,0.6,0,2,0.3,43.14,0.14285714285714285,-2.44
848,214.652,2.365100000000001,2,0.42857142857142855,1,2,0.35714285714285715,41.57,0.2222222222222222,-2.57
849,446.40500000000003,-2.884799999999998,6,0.1935483870967742,6,12,0.3870967741935484,184.6,0.631578947368421,-0.742
850,198.653,2.4335000000000004,1,0.46153846153846156,1,1,0.3076923076923077,32.34,0.2222222222222222,-2.89
851,302.23800000000006,1.9879999999999995,1,0.7272727272727273,5,7,0.3181818181818182,131.35999999999999,0.0,-3.083
852,106.16799999999999,2.30344,0,0.75,0,0,0.0,0.0,0.25,-2.82
853,149.237,2.532800000000001,3,0.5454545454545454,0,1,0.09090909090909091,3.24,0.4,-3.03
854,87.12199999999999,0.0944999999999998,0,0.0,0,1,0.3333333333333333,20.310000000000002,0.75,1.11
855,121.18299999999995,1.7526,1,0.6666666666666666,0,1,0.1111111111111111,3.24,0.25,-1.92
856,380.784,3.651200000000001,5,0.0,0,4,0.6923076923076923,54.57000000000001,1.0,-2.28
857,271.36,3.475500000000002,5,0.5,0,2,0.15,29.540000000000003,0.35294117647058826,-3.57
858,228.29399999999998,5.146200000000003,0,1.0,0,0,0.0,0.0,0.0,-8.6
859,128.17399999999995,2.839800000000001,0,1.0,0,0,0.0,0.0,0.0,-3.6
860,275.179,4.257200000000004,4,0.35294117647058826,1,1,0.29411764705882354,32.34,0.4166666666666667,-4.77
861,154.253,2.6714000000000016,4,0.0,1,1,0.09090909090909091,20.23,0.6,-2.46
862,121.18299999999995,2.1184,2,0.6666666666666666,1,1,0.1111111111111111,12.03,0.25,-1.7
863,266.30400000000003,2.6512200000000004,1,0.6,1,4,0.25,58.120000000000005,0.26666666666666666,-3.19
864,327.1230000000001,3.8595000000000006,3,0.5714285714285714,2,4,0.38095238095238093,92.47,0.0,-4.7
865,122.12699999999997,0.18050000000000016,1,0.6666666666666666,1,2,0.3333333333333333,55.980000000000004,0.0,0.61
866,346.33900000000017,2.1756,4,0.24,1,7,0.32,107.77,0.29411764705882354,-4.76
867,156.09699999999998,0.9959,2,0.45454545454545453,1,5,0.5454545454545454,88.87,0.0,-2.19
868,295.29800000000006,2.4086000000000007,2,0.5454545454545454,0,4,0.2727272727272727,75.81,0.125,-3.796
869,214.20600000000002,0.5808999999999999,2,0.35714285714285715,1,5,0.5714285714285714,116.61000000000001,0.3333333333333333,-3.22
870,322.243,2.9502000000000006,5,0.2727272727272727,1,6,0.5,115.54000000000002,0.45454545454545453,-3.561
871,230.909,3.5617,0,0.5454545454545454,0,1,0.45454545454545453,12.89,0.16666666666666666,-3.76
872,281.271,2.3842999999999996,2,0.5714285714285714,1,4,0.2857142857142857,84.6,0.06666666666666667,-3.796
873,123.11099999999996,1.5948,1,0.6666666666666666,0,2,0.3333333333333333,43.14,0.0,-1.8
874,75.067,0.2829999999999999,1,0.0,0,2,0.6,43.14,1.0,-0.22
875,284.09799999999996,4.693900000000003,3,0.6666666666666666,0,3,0.3333333333333333,52.37,0.0,-5.46
876,238.15899999999996,0.07349999999999995,3,0.29411764705882354,1,6,0.5294117647058824,118.04999999999998,0.125,-3.38
877,227.08499999999998,-1.0200999999999996,8,0.0,0,9,0.8,157.11,1.0,-2.22
878,61.040000000000006,-0.10710000000000008,0,0.0,0,2,0.75,43.14,1.0,0.26
879,107.15599999999998,1.7283,1,0.75,1,1,0.125,12.03,0.14285714285714285,-1.28
880,128.259,3.7569000000000026,6,0.0,0,0,0.0,0.0,1.0,-5.88
881,511.5810000000002,4.289400000000002,5,0.6153846153846154,2,5,0.15384615384615385,92.18,0.15151515151515152,-3.931
882,222.33199999999994,2.0822999999999996,1,0.0,1,1,0.1875,32.34,0.9230769230769231,-3.171
883,340.4630000000001,4.0633000000000035,1,0.0,0,3,0.12,43.370000000000005,0.7272727272727273,-4.8
884,314.42500000000007,2.607400000000001,0,0.0,2,3,0.13043478260869565,57.53,0.75,-4.57
885,303.67100000000005,2.9464000000000006,2,0.6,1,4,0.4,46.92,0.16666666666666666,-4.046
886,320.04600000000005,5.929000000000003,3,0.6666666666666666,0,0,0.2222222222222222,0.0,0.14285714285714285,-6.51
887,109.12799999999999,0.9743999999999999,0,0.75,2,2,0.25,46.25,0.0,-0.72
888,127.574,1.9222,0,0.75,1,1,0.25,26.02,0.0,-1.52
889,191.45499999999998,3.1025,0,0.75,0,0,0.25,0.0,0.0,-3.19
890,238.45499999999998,2.9446000000000003,0,0.75,0,0,0.25,0.0,0.0,-3.54
891,157.55599999999998,2.2481999999999998,1,0.6,0,2,0.4,43.14,0.0,-2.55
892,114.232,3.3668000000000022,5,0.0,0,0,0.0,0.0,1.0,-5.24
893,89.09400000000001,0.10160000000000013,1,0.0,1,2,0.5,52.32,0.6666666666666666,0.85
894,175.0,2.5882000000000005,0,0.75,0,0,0.25,0.0,0.0,-2.7
895,137.13799999999998,0.49110000000000004,1,0.6,2,2,0.3,63.32000000000001,0.0,-1.82
896,124.13899999999997,1.4008,1,0.6666666666666666,1,2,0.2222222222222222,29.46,0.14285714285714285,-1.96
897,138.126,1.177,1,0.6,1,3,0.4,69.16,0.0,-1.96
898,153.13699999999997,1.6033999999999997,2,0.5454545454545454,0,3,0.36363636363636365,52.37,0.14285714285714285,-1.96
899,139.10999999999999,1.3004000000000002,1,0.6,1,3,0.4,63.37,0.0,-1.74
900,137.138,1.9032200000000001,1,0.6,0,2,0.3,43.14,0.14285714285714285,-2.33
901,346.3650000000001,1.7768000000000002,8,0.2608695652173913,1,7,0.4782608695652174,158.05999999999997,0.5,-5.16
902,244.28999999999994,3.3103000000000025,3,0.5555555555555556,0,3,0.16666666666666666,39.44,0.26666666666666666,-4.314
903,107.156,1.57722,0,0.75,1,1,0.125,26.02,0.14285714285714285,-2.21
904,345.22600000000017,4.217000000000003,3,0.5,0,5,0.3181818181818182,57.26,0.4666666666666667,-5.696
905,219.266,0.10709999999999997,1,0.0,1,5,0.5,96.3,0.5714285714285714,0.106
906,286.718,2.4478999999999997,1,0.6,2,3,0.25,61.690000000000005,0.06666666666666667,-3.952
907,267.306,1.3016,2,0.3333333333333333,1,4,0.3333333333333333,80.85000000000001,0.25,-2.281
908,106.16799999999999,2.30344,0,0.75,0,0,0.0,0.0,0.25,-2.8
909,324.38000000000005,3.493400000000002,5,0.5,1,3,0.20833333333333334,60.85000000000001,0.2631578947368421,-3.73
910,184.242,2.518,1,0.8571428571428571,2,2,0.14285714285714285,52.04,0.0,-2.7
911,320.04600000000005,5.929000000000003,3,0.6666666666666666,0,0,0.2222222222222222,0.0,0.14285714285714285,-7.2
912,318.0300000000001,6.187900000000003,2,0.6666666666666666,0,0,0.2222222222222222,0.0,0.0,-6.9
913,109.12799999999999,0.9743999999999999,0,0.75,2,2,0.25,46.25,0.0,-0.8
914,114.05999999999999,-1.6476000000000002,0,0.0,2,3,0.625,75.27,0.0,-0.4
915,291.26500000000004,3.2711000000000023,7,0.3333333333333333,0,6,0.4444444444444444,112.73000000000002,0.4,-4.66
916,184.242,2.518,1,0.8571428571428571,2,2,0.14285714285714285,52.04,0.0,-2.7
917,214.06199999999998,2.4074999999999998,1,0.5454545454545454,1,1,0.2727272727272727,29.1,0.125,-3.083
918,282.90599999999995,3.053700000000001,0,0.75,0,0,0.25,0.0,0.0,-4.56
919,169.611,2.2984,1,0.5454545454545454,1,1,0.2727272727272727,29.1,0.125,-2.843
920,127.574,1.9222,0,0.75,1,1,0.25,26.02,0.0,-1.66
921,191.45499999999998,3.102500000000001,0,0.75,0,0,0.25,0.0,0.0,-3.63
922,238.45499999999998,2.944600000000001,0,0.75,0,0,0.25,0.0,0.0,-4.03
923,157.55599999999998,2.2482000000000006,1,0.6,0,2,0.4,43.14,0.0,-2.92
924,108.13999999999999,1.7006199999999998,0,0.75,1,1,0.125,20.23,0.14285714285714285,-0.73
925,203.35099999999997,3.3716000000000026,6,0.0,0,2,0.23076923076923078,45.61,0.9,-3.53
926,328.84299999999996,5.316700000000004,4,0.5217391304347826,1,1,0.17391304347826086,32.34,0.3157894736842105,-5.915
927,250.339,4.9536,0,0.5454545454545454,0,0,0.45454545454545453,0.0,0.0,-5.65
928,202.29500000000002,3.1603000000000003,0,0.0,0,0,0.7142857142857143,0.0,1.0,-2.6
929,266.33799999999997,4.6592,0,0.5,1,1,0.5,20.23,0.0,-4.28
930,148.249,3.2287000000000017,0,0.5454545454545454,0,0,0.0,0.0,0.45454545454545453,-4.0
931,72.151,2.1965000000000003,2,0.0,0,0,0.0,0.0,1.0,-3.18
932,226.27599999999995,1.1849999999999992,4,0.0,2,3,0.3125,75.27000000000001,0.7272727272727273,-2.39
933,130.18699999999998,1.7397,4,0.0,0,2,0.2222222222222222,26.3,0.8571428571428571,-1.89
934,130.18699999999998,1.7397,4,0.0,0,2,0.2222222222222222,26.3,0.8571428571428571,-2.25
935,148.249,3.4193000000000024,4,0.5454545454545454,0,0,0.0,0.0,0.45454545454545453,-4.64
936,140.26999999999998,3.7569000000000026,4,0.0,0,0,0.0,0.0,1.0,-6.08
937,379.38100000000003,3.0893200000000016,4,0.5,1,4,0.4166666666666667,97.07,0.14285714285714285,-3.8
938,391.2940000000001,6.113300000000004,6,0.46153846153846156,0,3,0.19230769230769232,35.53,0.2857142857142857,-6.291
939,252.31599999999997,5.737200000000003,0,1.0,0,0,0.0,0.0,0.0,-8.804
940,153.156,1.7840999999999998,1,0.5454545454545454,1,1,0.2727272727272727,29.1,0.125,-1.78
941,179.219,2.0437,3,0.46153846153846156,1,2,0.23076923076923078,38.33,0.3,-2.35
942,178.23399999999998,3.993000000000002,0,1.0,0,0,0.0,0.0,0.0,-5.26
943,179.22199999999998,3.388000000000001,0,1.0,0,1,0.07142857142857142,12.89,0.0,-2.78
944,122.16699999999996,2.0853,2,0.6666666666666666,0,1,0.1111111111111111,9.23,0.25,-2.33
945,300.314,3.784220000000002,3,0.5454545454545454,2,4,0.2727272727272727,76.66,0.125,-4.805
946,232.239,0.7003999999999997,2,0.35294117647058826,2,3,0.29411764705882354,75.27000000000001,0.25,-2.322
947,94.11299999999999,1.3922,0,0.8571428571428571,1,1,0.14285714285714285,20.23,0.0,0.0
948,318.32800000000003,3.560100000000002,2,0.75,2,4,0.16666666666666666,66.76,0.05,-2.9
949,350.4580000000001,5.760500000000005,6,0.46153846153846156,0,3,0.11538461538461539,35.53,0.34782608695652173,-5.24
950,308.38100000000003,3.7878000000000025,5,0.5217391304347826,0,2,0.17391304347826086,40.620000000000005,0.2631578947368421,-3.81
951,108.14399999999998,0.9722000000000002,1,0.75,2,2,0.25,38.05,0.0,0.07
952,108.13999999999997,1.1789,1,0.75,1,1,0.125,20.23,0.14285714285714285,-0.4
953,152.22199999999998,1.3421,1,0.6,2,1,0.3,70.14,0.0,-1.77
954,252.27300000000002,1.7695999999999998,2,0.631578947368421,2,2,0.21052631578947367,58.2,0.06666666666666667,-4.097
955,260.38599999999997,3.727700000000003,8,0.0,0,5,0.46153846153846156,110.96,1.0,-4.11
956,367.8160000000001,4.236100000000003,7,0.42857142857142855,0,7,0.42857142857142855,120.8,0.4166666666666667,-5.233
957,298.304,3.2283800000000014,7,0.3157894736842105,0,6,0.3684210526315789,105.74000000000001,0.3333333333333333,-4.862
958,149.149,0.0011999999999999234,0,0.0,1,2,0.2727272727272727,46.17,0.25,-2.932
959,147.13299999999998,0.5702,0,0.5454545454545454,1,2,0.2727272727272727,46.17,0.0,-2.61
960,128.13399999999996,1.4299600000000001,0,0.6,0,2,0.2,47.58,0.0,-2.38
961,151.165,1.3505999999999998,1,0.5454545454545454,2,2,0.2727272727272727,49.33,0.125,-1.03
962,122.12299999999998,1.2047,1,0.6666666666666666,1,2,0.2222222222222222,37.3,0.0,-0.96
963,278.354,6.299400000000004,0,1.0,0,0,0.0,0.0,0.0,-7.87
964,285.343,2.997200000000001,3,0.2857142857142857,0,3,0.19047619047619047,38.77,0.35294117647058826,-3.46
965,150.13299999999998,1.2278,1,0.5454545454545454,0,3,0.2727272727272727,35.53,0.125,-1.63
966,353.4900000000001,4.198300000000004,9,0.0,0,5,0.3333333333333333,105.96999999999998,0.9285714285714286,-4.15
967,238.29099999999997,1.2198399999999998,2,0.35294117647058826,0,5,0.35294117647058826,58.56000000000001,0.5454545454545454,-1.95
968,331.353,1.5810000000000002,2,0.5217391304347826,2,5,0.34782608695652173,107.98,0.06666666666666667,-4.16
969,136.14999999999998,1.5076999999999998,2,0.6,0,2,0.2,26.3,0.125,-1.49
970,107.156,1.5772199999999998,0,0.75,1,1,0.125,26.02,0.14285714285714285,-1.21
971,138.126,1.177,1,0.6,1,3,0.4,69.16,0.0,-2.37
972,153.13699999999997,1.6033999999999997,2,0.5454545454545454,0,3,0.36363636363636365,52.37,0.14285714285714285,-2.41
973,139.10999999999999,1.3003999999999998,1,0.6,1,3,0.4,63.37,0.0,-0.74
974,137.138,1.90322,1,0.6,0,2,0.3,43.14,0.14285714285714285,-2.49
975,170.211,3.0592000000000015,1,0.9230769230769231,1,1,0.07692307692307693,20.23,0.0,-3.48
976,288.43100000000004,3.8792000000000026,0,0.0,1,2,0.09523809523809523,37.3,0.8421052631578947,-4.12
977,360.4500000000002,1.5575999999999999,2,0.0,3,5,0.19230769230769232,94.83,0.7142857142857143,-3.18
978,402.48700000000014,2.1284,3,0.0,2,6,0.20689655172413793,100.90000000000002,0.6956521739130435,-4.37
979,316.48500000000007,4.515300000000004,1,0.0,1,2,0.08695652173913043,37.3,0.8571428571428571,-4.65
980,218.256,0.5378999999999994,2,0.375,2,2,0.25,58.2,0.3333333333333333,-2.64
981,198.22199999999998,0.40479999999999994,2,0.0,2,3,0.35714285714285715,75.27000000000001,0.6666666666666666,-2.21
982,284.142,3.2829000000000024,1,0.3333333333333333,0,2,0.2777777777777778,37.38,0.38461538461538464,-4.8
983,314.46900000000005,4.723500000000005,1,0.0,0,2,0.08695652173913043,34.14,0.8095238095238095,-4.42
984,225.296,1.5208,5,0.375,2,6,0.375,71.96000000000001,0.7,-2.478
985,241.364,2.2340999999999998,5,0.375,2,6,0.375,88.03,0.7,-4.1
986,211.69200000000004,2.666800000000001,3,0.42857142857142855,0,1,0.21428571428571427,20.310000000000002,0.36363636363636365,-2.48
987,44.096999999999994,1.4163,0,0.0,0,0,0.0,0.0,1.0,-1.94
988,218.08299999999997,3.3419000000000016,2,0.46153846153846156,1,1,0.3076923076923077,29.1,0.2222222222222222,-3.0
989,229.71500000000003,2.1655999999999995,4,0.4,2,5,0.4,62.730000000000004,0.6666666666666666,-4.43
990,281.314,2.3388,7,0.0,1,5,0.4117647058823529,98.69000000000001,0.7,-3.408
991,342.2260000000001,3.653400000000003,5,0.5,0,5,0.3181818181818182,49.17,0.4666666666666667,-3.493
992,58.08,0.5952999999999999,1,0.0,0,1,0.25,17.07,0.6666666666666666,0.58
993,55.07999999999999,0.91998,0,0.0,0,1,0.25,23.79,0.6666666666666666,0.28
994,209.24499999999998,2.192,3,0.4,1,3,0.26666666666666666,47.56,0.36363636363636365,-2.05
995,102.13299999999998,0.9595,2,0.0,0,2,0.2857142857142857,26.3,0.8,-0.72
996,102.13299999999998,0.9595,2,0.0,0,2,0.2857142857142857,26.3,0.8,-1.92
997,88.10599999999998,0.5694,3,0.0,0,2,0.3333333333333333,26.3,0.75,-0.49
998,116.15999999999998,1.3496000000000001,3,0.0,0,2,0.25,26.3,0.8333333333333334,-1.34
999,120.19499999999995,2.639100000000001,2,0.6666666666666666,0,0,0.0,0.0,0.3333333333333333,-3.37
1000,112.21600000000001,2.976700000000002,2,0.0,0,0,0.0,0.0,1.0,-4.74
1001,42.080999999999996,1.1923000000000001,0,0.0,0,0,0.0,0.0,0.3333333333333333,-1.08
1002,102.17699999999998,1.8214000000000001,3,0.0,0,1,0.14285714285714285,9.23,1.0,-1.34
1003,40.065000000000005,0.6395,0,0.0,0,0,0.0,0.0,0.3333333333333333,-0.41
1004,150.22099999999998,2.689700000000001,0,0.5454545454545454,1,1,0.09090909090909091,20.23,0.4,-2.41
1005,132.12599999999998,0.41979999999999984,0,1.0,0,4,0.4,51.56,0.0,0.02
1006,230.31,5.0206000000000035,2,1.0,0,0,0.0,0.0,0.0,-7.11
1007,171.22099999999998,0.6424200000000001,1,0.5454545454545454,1,2,0.36363636363636365,68.54,0.14285714285714285,-1.74
1008,106.16799999999999,2.30344,0,0.75,0,0,0.0,0.0,0.25,-2.77
1009,217.26800000000003,2.709500000000001,2,0.375,1,2,0.1875,38.33,0.3076923076923077,-2.56
1010,123.11499999999998,-0.4245000000000001,1,0.6666666666666666,1,3,0.4444444444444444,68.87,0.0,-0.667
1011,221.647,1.4681,1,0.8,1,4,0.3333333333333333,60.91,0.0,-2.878
1012,202.25599999999997,4.584000000000002,0,1.0,0,0,0.0,0.0,0.0,-6.176
1013,80.08999999999999,0.4765999999999999,0,1.0,0,2,0.3333333333333333,25.78,0.0,1.1
1014,79.10199999999998,1.0816,0,1.0,0,1,0.16666666666666666,12.89,0.0,0.76
1015,80.08999999999999,0.4765999999999999,0,1.0,0,2,0.3333333333333333,25.78,0.0,1.1
1016,245.282,2.2411200000000004,2,0.6111111111111112,0,4,0.2777777777777778,47.36000000000001,0.23076923076923078,-2.09
1017,289.7440000000001,0.8788,2,0.3333333333333333,3,4,0.4444444444444444,109.66999999999999,0.3,-3.29
1018,129.16199999999998,2.2348,0,1.0,0,1,0.1,12.89,0.0,-1.3
1019,332.57000000000005,2.8260000000000005,3,0.3,1,3,0.35,63.24,0.15384615384615385,-5.03
1020,295.336,4.8618,1,0.42857142857142855,0,2,0.5714285714285714,43.14,0.0,-5.82
1021,504.43800000000005,-7.571399999999989,8,0.0,11,16,0.47058823529411764,268.67999999999995,1.0,-0.41
1022,262.30899999999997,1.4951999999999999,2,0.0,2,3,0.2631578947368421,75.27000000000001,0.6428571428571429,-2.696
1023,254.29299999999998,2.2245999999999997,1,0.631578947368421,0,4,0.2631578947368421,49.330000000000005,0.21428571428571427,-2.62
1024,133.197,0.13429999999999997,0,0.0,1,3,0.5714285714285714,86.49000000000001,0.3333333333333333,-1.77
1025,376.36900000000014,-1.7235599999999989,5,0.5185185185185185,5,9,0.37037037037037035,161.56,0.4117647058823529,-3.685
1026,179.21899999999997,1.8356,3,0.46153846153846156,1,3,0.23076923076923078,52.32,0.3,-2.452
1027,321.549,4.542900000000002,4,0.375,0,4,0.5,69.59,0.25,-5.72
1028,394.42300000000023,3.7033000000000023,3,0.41379310344827586,0,6,0.20689655172413793,63.22,0.34782608695652173,-4.42
1029,330.17100000000005,2.880000000000001,2,0.2857142857142857,1,3,0.38095238095238093,69.72,0.3076923076923077,-4.376
1030,226.235,2.4639000000000006,0,0.7058823529411765,0,3,0.23529411764705882,42.43,0.07692307692307693,-3.672
1031,254.28900000000002,2.9595200000000013,0,0.631578947368421,1,3,0.21052631578947367,55.56,0.13333333333333333,-3.928
1032,288.73800000000006,2.878000000000001,1,0.6,0,4,0.3,49.330000000000005,0.21428571428571427,-4.114
1033,322.29,3.5275200000000018,1,0.5217391304347826,1,4,0.34782608695652173,58.120000000000005,0.26666666666666666,-4.207
1034,268.32,2.817140000000001,1,0.6,1,4,0.25,58.120000000000005,0.26666666666666666,-4.554
1035,270.361,2.759900000000001,1,0.631578947368421,0,4,0.2631578947368421,64.35000000000001,0.21428571428571427,-4.634
1036,269.373,3.3649000000000022,1,0.631578947368421,0,3,0.21052631578947367,51.46000000000001,0.2,-4.706
1037,252.31699999999995,3.4346000000000023,1,0.631578947368421,0,2,0.15789473684210525,23.55,0.1875,-4.749
1038,268.32,2.614700000000001,2,0.6,0,4,0.25,49.330000000000005,0.26666666666666666,-2.86
1039,255.29199999999997,3.2071000000000023,2,0.631578947368421,0,1,0.15789473684210525,20.310000000000002,0.1875,-4.799
1040,296.374,3.1797200000000014,2,0.5454545454545454,1,4,0.22727272727272727,48.47,0.29411764705882354,-4.871
1041,283.331,3.122320000000001,2,0.5714285714285714,1,4,0.23809523809523808,54.46,0.25,-5.153
1042,273.723,3.458700000000001,1,0.631578947368421,1,3,0.2631578947368421,45.230000000000004,0.14285714285714285,-5.36
1043,255.277,2.35452,0,0.631578947368421,1,4,0.2631578947368421,68.45,0.14285714285714285,-3.043
1044,253.30499999999995,2.829600000000001,1,0.631578947368421,0,3,0.21052631578947367,36.44,0.2,-3.324
1045,313.36100000000005,1.6287999999999996,4,0.5217391304347826,2,6,0.30434782608695654,81.59000000000002,0.3125,-3.36
1046,255.29199999999997,3.2071000000000023,2,0.631578947368421,0,1,0.15789473684210525,20.310000000000002,0.1875,-3.535
1047,239.274,3.4590000000000023,1,0.6666666666666666,0,2,0.16666666666666666,29.54,0.13333333333333333,-3.68
1048,286.28,-1.6424000000000003,4,0.3,5,7,0.35,119.61000000000001,0.5384615384615384,-0.85
1049,137.13799999999998,0.49110000000000004,1,0.6,2,2,0.3,63.32000000000001,0.0,-1.836
1050,213.23600000000002,2.6445,2,0.75,2,2,0.1875,49.33,0.0,-3.59
1051,246.30599999999995,2.419600000000001,0,0.0,0,3,0.16666666666666666,43.370000000000005,0.6,-3.09
1052,238.28699999999995,1.3510999999999993,5,0.0,2,3,0.29411764705882354,75.27000000000001,0.5833333333333334,-2.356
1053,232.32700000000003,3.386800000000001,2,0.35294117647058826,2,1,0.17647058823529413,41.13,0.5,-4.11
1054,201.661,1.3885999999999998,4,0.46153846153846156,2,5,0.46153846153846156,62.730000000000004,0.5714285714285714,-4.55
1055,213.31,0.7254999999999998,3,0.42857142857142855,0,6,0.42857142857142855,70.44999999999999,0.625,-2.676
1056,182.172,-3.5854000000000004,5,0.0,6,6,0.5,121.38000000000001,1.0,1.09
1057,361.4450000000001,-1.068879999999999,8,0.2608695652173913,4,6,0.43478260869565216,176.62999999999997,0.46153846153846156,-1.981
1058,416.58300000000025,4.852300000000005,1,0.0,0,5,0.1724137931034483,85.74000000000001,0.7916666666666666,-4.173
1059,293.40700000000004,3.8884000000000034,9,0.2857142857142857,0,4,0.19047619047619047,38.77,0.5882352941176471,-3.84
1060,290.44699999999995,3.9591000000000034,0,0.0,1,2,0.09523809523809523,37.3,0.9473684210526315,-4.743
1061,365.96400000000006,5.6015000000000015,5,0.3157894736842105,0,4,0.47368421052631576,54.57000000000001,0.2,-4.522
1062,104.15199999999997,2.3296,1,0.75,0,0,0.0,0.0,0.0,-2.82
1063,120.15099999999995,1.7579,1,0.6666666666666666,0,1,0.1111111111111111,12.53,0.25,-1.6
1064,99.089,-0.577,0,0.0,1,2,0.42857142857142855,46.17,0.5,0.3
1065,342.297,-5.395599999999993,5,0.0,8,11,0.4782608695652174,189.52999999999997,1.0,0.79
1066,214.25,-0.5594299999999999,2,0.42857142857142855,4,4,0.5,130.44,0.0,-1.99
1067,223.79399999999998,3.0988000000000016,4,0.0,0,2,0.3333333333333333,60.63000000000001,0.625,-3.39
1068,172.20899999999997,-0.08379999999999999,1,0.5454545454545454,2,3,0.45454545454545453,94.56,0.0,-1.34
1069,224.26,0.9609999999999999,4,0.0,2,3,0.3125,75.27000000000001,0.5454545454545454,-2.016
1070,134.22199999999998,2.9841000000000015,0,0.6,0,0,0.0,0.0,0.4,-3.66
1071,70.09100000000001,0.7614000000000001,1,0.0,0,1,0.2,17.07,0.25,0.32
1072,381.1120000000001,4.511700000000001,2,0.5,2,2,0.4166666666666667,58.2,0.0,-7.28
1073,216.66799999999998,1.2534200000000002,0,0.42857142857142855,1,3,0.35714285714285715,54.86,0.5555555555555556,-2.484
1074,288.44,4.506300000000004,7,0.0,0,5,0.4,110.96,1.0,-4.755
1075,225.296,1.5223999999999998,4,0.375,2,6,0.375,71.96000000000001,0.7,-3.239
1076,241.364,2.2356999999999996,4,0.375,2,6,0.375,88.03,0.7,-4.0
1077,288.431,3.879200000000003,0,0.0,1,2,0.09523809523809523,37.3,0.8421052631578947,-4.02
1078,330.4680000000001,4.450000000000004,1,0.0,0,3,0.125,43.370000000000005,0.8095238095238095,-5.184
1079,344.4950000000001,4.840100000000005,2,0.0,0,3,0.12,43.370000000000005,0.8181818181818182,-5.37
1080,331.62699999999995,3.1773000000000002,0,0.0,0,0,0.8,0.0,1.0,-3.14
1081,165.834,3.0682,0,0.0,0,0,0.6666666666666666,0.0,0.0,-2.54
1082,261.919,4.014400000000001,1,0.46153846153846156,1,2,0.46153846153846156,29.46,0.14285714285714285,-4.02
1083,153.823,2.5529,0,0.0,0,0,0.8,0.0,1.0,-2.31
1084,198.39399999999995,5.707400000000006,11,0.0,0,0,0.0,0.0,1.0,-7.96
1085,418.7360000000001,5.551820000000002,4,0.2222222222222222,0,2,0.37037037037037035,26.3,0.47058823529411764,-7.321
1086,72.107,0.7968,0,0.0,0,1,0.2,9.23,1.0,0.49
1087,86.134,1.1869,0,0.0,0,1,0.16666666666666666,9.23,1.0,-0.03
1088,116.16399999999999,0.22960000000000003,0,0.0,0,1,0.375,23.550000000000004,0.8,0.94
1089,258.233,0.08779999999999949,1,0.3157894736842105,1,4,0.3157894736842105,83.55000000000001,0.23076923076923078,-2.676
1090,180.16699999999997,-1.0397,0,0.6923076923076923,1,5,0.46153846153846156,72.68,0.2857142857142857,-2.523
1091,180.16699999999997,-1.039700000000001,0,0.6923076923076923,1,5,0.46153846153846156,72.68,0.2857142857142857,-1.39
1092,356.2270000000001,0.40430000000000027,6,0.2857142857142857,3,5,0.42857142857142855,112.08000000000001,0.4166666666666667,-2.154
1093,254.35500000000002,1.5159999999999998,5,0.0,2,3,0.29411764705882354,90.28999999999999,0.5833333333333334,-3.46
1094,124.208,2.408500000000001,1,0.75,0,1,0.125,25.3,0.14285714285714285,-2.39
1095,218.32199999999997,2.1075,3,0.0,1,4,0.35714285714285715,75.99,0.7777777777777778,-1.62
1096,246.35899999999998,2.990000000000001,7,0.0,0,5,0.5,110.96000000000001,1.0,-3.091
1097,242.34400000000002,1.3498999999999999,4,0.0,2,3,0.3125,90.28999999999999,0.7272727272727273,-3.36
1098,84.14299999999999,1.7480999999999998,0,1.0,0,1,0.2,28.24,0.0,-1.33
1099,110.18099999999997,1.9752999999999996,0,0.8571428571428571,1,1,0.14285714285714285,38.8,0.0,-2.12
1100,128.15599999999998,0.05860000000000004,0,0.75,2,3,0.5,84.54999999999998,0.0,-2.273
1101,76.12400000000001,-0.8113000000000001,0,0.0,2,1,0.75,84.13,0.0,0.32
1102,240.44400000000002,2.0608,0,0.0,0,4,0.5,121.26,0.6666666666666666,-3.9
1103,126.115,-0.6283800000000002,0,0.6666666666666666,2,2,0.4444444444444444,65.72,0.2,-1.506
1104,150.22099999999998,2.824020000000002,1,0.5454545454545454,1,1,0.09090909090909091,20.23,0.4,-2.22
1105,92.14099999999999,1.99502,0,0.8571428571428571,0,0,0.0,0.0,0.14285714285714285,-2.21
1106,148.249,3.2752000000000017,1,0.5454545454545454,0,0,0.0,0.0,0.45454545454545453,-4.15
1107,112.216,2.832600000000001,0,0.0,0,0,0.0,0.0,1.0,-4.47
1108,98.18899999999998,2.752700000000001,3,0.0,0,0,0.0,0.0,0.7142857142857143,-3.82
1109,70.135,1.9725,1,0.0,0,0,0.0,0.0,0.6,-2.54
1110,293.754,3.1243000000000016,4,0.55,0,5,0.3,57.010000000000005,0.35714285714285715,-3.61
1111,304.66999999999996,4.843900000000003,4,0.0,0,2,0.375,45.61,0.7,-4.88
